timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2023-01-07 07:15:00,114,91,114,130,105
2023-01-07 07:30:00,86,77,108,126,99
2023-01-07 07:45:00,142,130,93,82,110
2023-01-07 08:00:00,88,106,127,78,113
2023-01-07 08:15:00,103,86,115,112,84
2023-01-07 08:30:00,115,92,121,96,89
2023-01-07 08:45:00,73,95,93,116,118
2023-01-07 09:00:00,115,99,117,99,111
2023-01-07 09:15:00,91,113,106,117,126
2023-01-07 09:30:00,111,89,112,92,103
2023-01-07 09:45:00,126,90,86,96,115
2023-01-07 10:00:00,98,115,106,119,98
2023-01-07 10:15:00,152,135,94,107,73
2023-01-07 10:30:00,74,111,98,169,80
2023-01-07 10:45:00,77,93,101,88,91
2023-01-07 11:00:00,139,110,96,128,96
2023-01-07 11:15:00,144,96,95,90,107
2023-01-07 11:30:00,109,135,68,87,110
2023-01-07 11:45:00,76,122,114,111,142
2023-01-07 12:00:00,115,135,144,132,94
2023-01-07 12:15:00,91,132,118,105,68
2023-01-07 12:30:00,115,159,123,138,104
2023-01-07 12:45:00,109,111,103,127,121
2023-01-07 13:00:00,136,114,133,113,117
2023-01-07 13:15:00,79,137,114,144,129
2023-01-07 13:30:00,105,104,136,131,104
2023-01-07 13:45:00,87,129,145,98,99
2023-01-07 14:00:00,115,125,149,91,107
2023-01-07 14:15:00,138,108,104,77,118
2023-01-07 14:30:00,115,122,147,92,126
2023-01-07 14:45:00,81,121,121,110,101
2023-01-07 15:00:00,85,121,120,99,93
2023-01-07 15:15:00,82,124,105,112,85
2023-01-07 15:30:00,99,74,96,135,118
2023-01-07 15:45:00,134,109,91,123,127
2023-01-07 16:00:00,132,102,106,126,111
2023-01-07 16:15:00,105,141,119,78,126
2023-01-07 16:30:00,110,85,60,105,82
2023-01-07 16:45:00,71,86,127,104,125
2023-01-07 17:00:00,149,95,91,99,104
2023-01-07 17:15:00,69,117,60,73,143
2023-01-07 17:30:00,141,107,130,108,71
2023-01-07 17:45:00,92,133,115,74,80
2023-01-07 18:00:00,113,88,127,103,119
2023-01-07 18:15:00,107,59,136,108,117
2023-01-07 18:30:00,128,121,114,74,115
2023-01-07 18:45:00,110,110,105,134,134
2023-01-07 19:00:00,98,65,141,81,104
2023-01-07 19:15:00,85,120,97,116,91
2023-01-07 19:30:00,136,100,104,102,124
2023-01-07 19:45:00,120,104,126,125,77
2023-01-07 20:00:00,83,87,100,69,115
2023-01-07 20:15:00,91,108,103,88,122
2023-01-07 20:30:00,82,153,79,120,142
2023-01-07 20:45:00,90,110,136,131,115
2023-01-07 21:00:00,111,115,85,123,113
2023-01-07 21:15:00,98,113,89,101,129
2023-01-07 21:30:00,126,90,119,106,115
2023-01-07 21:45:00,104,107,102,106,119
2023-01-07 22:00:00,82,131,88,118,120
2023-01-07 22:15:00,147,88,125,125,107
2023-01-07 22:30:00,128,136,122,99,102
2023-01-07 22:45:00,85,82,111,95,102
2023-01-07 23:00:00,103,113,90,100,78
2023-01-07 23:15:00,125,92,109,82,114
2023-01-07 23:30:00,113,94,77,107,142
2023-01-07 23:45:00,142,72,103,132,99
2023-01-08 00:00:00,91,124,115,90,94
2023-01-08 00:15:00,114,93,103,123,112
2023-01-08 00:30:00,75,96,136,71,111
2023-01-08 00:45:00,103,110,127,119,114
2023-01-08 01:00:00,122,118,127,81,147
2023-01-08 01:15:00,106,86,89,106,118
2023-01-08 01:30:00,91,81,69,57,70
2023-01-08 01:45:00,118,139,64,125,113
2023-01-08 02:00:00,111,124,122,106,108
2023-01-08 02:15:00,96,132,108,141,127
2023-01-08 02:30:00,126,138,102,83,104
2023-01-08 02:45:00,117,100,101,129,105
2023-01-08 03:00:00,98,84,75,108,132
2023-01-08 03:15:00,105,114,118,75,73
2023-01-08 03:30:00,127,97,120,56,105
2023-01-08 03:45:00,137,108,76,111,86
2023-01-08 04:00:00,135,80,129,105,117
2023-01-08 04:15:00,143,73,130,90,113
2023-01-08 04:30:00,132,84,113,91,71
2023-01-08 04:45:00,92,116,84,110,78
2023-01-08 05:00:00,91,96,115,90,139
2023-01-08 05:15:00,113,70,107,127,96
2023-01-08 05:30:00,93,113,106,96,136
2023-01-08 05:45:00,74,70,93,100,107
2023-01-08 06:00:00,142,107,100,135,121
2023-01-08 06:15:00,107,136,92,154,111
2023-01-08 06:30:00,116,114,118,97,89
2023-01-08 06:45:00,91,118,138,65,111
2023-01-08 07:00:00,76,103,89,128,127
2023-01-08 07:15:00,104,119,98,106,70
2023-01-08 07:30:00,130,94,112,113,106
2023-01-08 07:45:00,101,75,96,106,91
2023-01-08 08:00:00,117,121,81,95,123
2023-01-08 08:15:00,114,146,115,120,137
2023-01-08 08:30:00,99,125,79,102,110
2023-01-08 08:45:00,89,87,99,110,132
2023-01-08 09:00:00,112,109,115,81,106
2023-01-08 09:15:00,70,103,115,104,101
2023-01-08 09:30:00,109,141,132,129,72
2023-01-08 09:45:00,77,127,118,118,114
2023-01-08 10:00:00,112,106,98,126,125
2023-01-08 10:15:00,97,108,124,120,110
2023-01-08 10:30:00,159,129,92,113,92
2023-01-08 10:45:00,131,92,82,106,146
2023-01-08 11:00:00,112,119,88,127,88
2023-01-08 11:15:00,119,121,130,122,78
2023-01-08 11:30:00,146,121,114,107,81
2023-01-08 11:45:00,80,102,128,120,104
2023-01-08 12:00:00,129,106,144,89,127
2023-01-08 12:15:00,86,130,99,112,118
2023-01-08 12:30:00,103,120,130,83,70
2023-01-08 12:45:00,131,85,93,90,88
2023-01-08 13:00:00,94,81,115,95,95
2023-01-08 13:15:00,125,141,107,107,94
2023-01-08 13:30:00,100,119,91,119,119
2023-01-08 13:45:00,91,89,110,123,79
2023-01-08 14:00:00,113,119,148,100,95
2023-01-08 14:15:00,102,103,64,128,133
2023-01-08 14:30:00,144,102,128,116,95
2023-01-08 14:45:00,116,101,71,100,96
2023-01-08 15:00:00,107,78,96,121,132
2023-01-08 15:15:00,100,74,110,122,110
2023-01-08 15:30:00,95,89,99,116,114
2023-01-08 15:45:00,105,103,74,102,137
2023-01-08 16:00:00,112,128,98,134,75
2023-01-08 16:15:00,143,117,119,116,90
2023-01-08 16:30:00,130,110,140,81,104
2023-01-08 16:45:00,108,102,70,91,122
2023-01-08 17:00:00,119,114,123,88,94
2023-01-08 17:15:00,71,109,121,105,137
2023-01-08 17:30:00,117,88,96,97,85
2023-01-08 17:45:00,57,114,89,102,98
2023-01-08 18:00:00,73,81,47,90,114
2023-01-08 18:15:00,100,131,104,93,103
2023-01-08 18:30:00,120,117,100,110,135
2023-01-08 18:45:00,106,91,119,111,131
2023-01-08 19:00:00,93,119,98,76,96
2023-01-08 19:15:00,107,122,127,108,106
2023-01-08 19:30:00,127,75,139,82,116
2023-01-08 19:45:00,111,110,145,121,108
2023-01-08 20:00:00,92,145,105,119,137
2023-01-08 20:15:00,109,122,82,96,127
2023-01-08 20:30:00,102,100,95,85,98
2023-01-08 20:45:00,103,131,113,91,99
2023-01-08 21:00:00,74,118,98,64,110
2023-01-08 21:15:00,116,122,80,84,123
2023-01-08 21:30:00,108,81,103,100,85
2023-01-08 21:45:00,148,92,94,119,142
2023-01-08 22:00:00,120,112,136,127,123
2023-01-08 22:15:00,69,132,87,94,122
2023-01-08 22:30:00,106,116,107,103,102
2023-01-08 22:45:00,117,60,90,106,94
2023-01-08 23:00:00,129,117,96,70,116
2023-01-08 23:15:00,67,135,106,101,133
2023-01-08 23:30:00,136,82,116,137,121
2023-01-08 23:45:00,105,122,139,93,100
2023-01-09 00:00:00,119,119,71,121,137
2023-01-09 00:15:00,93,109,104,148,117
2023-01-09 00:30:00,83,125,142,120,97
2023-01-09 00:45:00,98,115,113,115,112
2023-01-09 01:00:00,118,105,138,111,134
2023-01-09 01:15:00,108,118,130,108,78
2023-01-09 01:30:00,86,128,133,117,124
2023-01-09 01:45:00,124,98,130,67,101
2023-01-09 02:00:00,122,112,73,91,104
2023-01-09 02:15:00,91,105,132,70,97
2023-01-09 02:30:00,133,112,68,107,90
2023-01-09 02:45:00,101,79,90,107,87
2023-01-09 03:00:00,112,81,108,140,92
2023-01-09 03:15:00,140,76,110,95,103
2023-01-09 03:30:00,108,111,114,104,117
2023-01-09 03:45:00,122,122,95,121,91
2023-01-09 04:00:00,102,111,115,94,91
2023-01-09 04:15:00,99,77,99,105,124
2023-01-09 04:30:00,68,86,76,77,49
2023-01-09 04:45:00,119,104,96,123,105
2023-01-09 05:00:00,143,67,71,83,105
2023-01-09 05:15:00,112,131,122,116,102
2023-01-09 05:30:00,125,101,145,122,91
2023-01-09 05:45:00,121,127,89,142,115
2023-01-09 06:00:00,112,117,87,117,107
2023-01-09 06:15:00,87,126,98,131,111
2023-01-09 06:30:00,93,107,72,135,91
2023-01-09 06:45:00,107,92,134,98,90
2023-01-09 07:00:00,129,113,96,93,117
2023-01-09 07:15:00,76,99,123,103,172
2023-01-09 07:30:00,69,114,77,128,102
2023-01-09 07:45:00,130,120,91,118,77
2023-01-09 08:00:00,136,100,152,109,135
2023-01-09 08:15:00,119,102,109,108,102
2023-01-09 08:30:00,108,122,90,105,134
2023-01-09 08:45:00,111,90,116,106,90
2023-01-09 09:00:00,97,95,108,133,112
2023-01-09 09:15:00,109,127,82,129,114
2023-01-09 09:30:00,79,123,128,87,107
2023-01-09 09:45:00,86,107,111,88,135
2023-01-09 10:00:00,94,90,99,89,118
2023-01-09 10:15:00,77,96,91,129,88
2023-01-09 10:30:00,121,109,104,106,88
2023-01-09 10:45:00,76,117,101,96,96
2023-01-09 11:00:00,117,99,129,129,99
2023-01-09 11:15:00,133,78,113,104,102
2023-01-09 11:30:00,110,92,118,89,123
2023-01-09 11:45:00,98,62,116,88,125
2023-01-09 12:00:00,106,90,104,103,132
2023-01-09 12:15:00,94,62,112,97,102
2023-01-09 12:30:00,125,125,113,142,139
2023-01-09 12:45:00,117,90,92,112,87
2023-01-09 13:00:00,96,98,86,138,89
2023-01-09 13:15:00,104,112,113,107,137
2023-01-09 13:30:00,99,131,80,105,139
2023-01-09 13:45:00,101,79,97,91,111
2023-01-09 14:00:00,125,118,99,125,106
2023-01-09 14:15:00,102,139,75,132,99
2023-01-09 14:30:00,94,120,85,103,116
2023-01-09 14:45:00,85,79,96,113,106
2023-01-09 15:00:00,113,140,110,131,96
2023-01-09 15:15:00,110,100,106,102,111
2023-01-09 15:30:00,71,153,106,98,118
2023-01-09 15:45:00,119,73,72,103,129
2023-01-09 16:00:00,116,85,115,112,111
2023-01-09 16:15:00,93,151,116,103,71
2023-01-09 16:30:00,71,97,113,93,123
2023-01-09 16:45:00,88,110,100,95,127
2023-01-09 17:00:00,107,64,86,115,128
2023-01-09 17:15:00,121,118,131,112,94
2023-01-09 17:30:00,117,79,124,99,100
2023-01-09 17:45:00,105,133,81,138,107
2023-01-09 18:00:00,125,109,66,133,115
2023-01-09 18:15:00,116,91,120,88,123
2023-01-09 18:30:00,84,115,114,113,116
2023-01-09 18:45:00,85,123,53,122,97
2023-01-09 19:00:00,126,128,119,128,131
2023-01-09 19:15:00,149,98,92,156,69
2023-01-09 19:30:00,138,125,109,92,117
2023-01-09 19:45:00,140,79,78,88,108
2023-01-09 20:00:00,115,73,53,78,68
2023-01-09 20:15:00,120,123,98,117,139
2023-01-09 20:30:00,114,83,114,85,106
2023-01-09 20:45:00,95,120,75,117,131
2023-01-09 21:00:00,98,133,57,93,113
2023-01-09 21:15:00,124,128,110,135,91
2023-01-09 21:30:00,106,111,128,107,100
2023-01-09 21:45:00,108,124,79,108,112
2023-01-09 22:00:00,90,106,108,94,105
2023-01-09 22:15:00,137,110,84,101,115
2023-01-09 22:30:00,109,129,107,114,114
2023-01-09 22:45:00,125,85,83,117,101
2023-01-09 23:00:00,137,115,105,110,117
2023-01-09 23:15:00,102,93,126,85,105
2023-01-09 23:30:00,148,103,117,134,137
2023-01-09 23:45:00,116,96,102,107,112
2023-01-10 00:00:00,118,86,101,128,156
2023-01-10 00:15:00,111,112,103,114,130
2023-01-10 00:30:00,86,136,132,64,109
2023-01-10 00:45:00,105,113,105,97,99
2023-01-10 01:00:00,116,116,71,97,133
2023-01-10 01:15:00,77,109,110,103,112
2023-01-10 01:30:00,133,105,98,121,82
2023-01-10 01:45:00,124,87,87,114,103
2023-01-10 02:00:00,74,134,121,97,101
2023-01-10 02:15:00,85,160,100,94,99
2023-01-10 02:30:00,95,108,123,133,107
2023-01-10 02:45:00,136,100,74,76,100
2023-01-10 03:00:00,96,126,148,139,90
2023-01-10 03:15:00,96,89,107,133,130
2023-01-10 03:30:00,114,93,117,85,91
2023-01-10 03:45:00,107,119,100,131,144
2023-01-10 04:00:00,99,110,116,142,81
2023-01-10 04:15:00,74,87,95,100,93
2023-01-10 04:30:00,118,120,79,99,126
2023-01-10 04:45:00,119,98,96,94,100
2023-01-10 05:00:00,118,113,115,128,104
2023-01-10 05:15:00,80,107,79,99,125
2023-01-10 05:30:00,106,111,107,91,74
2023-01-10 05:45:00,74,102,86,105,74
2023-01-10 06:00:00,139,136,107,121,118
2023-01-10 06:15:00,105,154,134,97,111
2023-01-10 06:30:00,140,146,124,137,79
2023-01-10 06:45:00,108,89,105,104,111
2023-01-10 07:00:00,120,93,113,103,124
2023-01-10 07:15:00,123,111,111,67,91
2023-01-10 07:30:00,118,93,93,83,111
2023-01-10 07:45:00,110,110,119,116,133
2023-01-10 08:00:00,112,107,123,130,97
2023-01-10 08:15:00,139,119,96,94,98
2023-01-10 08:30:00,88,139,91,98,104
2023-01-10 08:45:00,75,121,128,136,99
2023-01-10 09:00:00,86,109,83,129,90
2023-01-10 09:15:00,94,96,91,141,102
2023-01-10 09:30:00,117,118,116,132,112
2023-01-10 09:45:00,109,150,105,97,103
2023-01-10 10:00:00,59,105,72,138,120
2023-01-10 10:15:00,114,151,119,98,113
2023-01-10 10:30:00,140,72,124,85,149
2023-01-10 10:45:00,102,120,60,94,109
2023-01-10 11:00:00,99,101,89,123,108
2023-01-10 11:15:00,118,99,100,86,103
2023-01-10 11:30:00,146,110,130,111,102
2023-01-10 11:45:00,84,113,117,146,94
2023-01-10 12:00:00,120,100,79,102,101
2023-01-10 12:15:00,98,96,97,107,110
2023-01-10 12:30:00,135,116,106,98,109
2023-01-10 12:45:00,121,130,134,96,91
2023-01-10 13:00:00,107,110,90,101,81
2023-01-10 13:15:00,114,110,112,157,115
2023-01-10 13:30:00,92,118,115,107,114
2023-01-10 13:45:00,145,117,108,124,86
2023-01-10 14:00:00,93,113,138,139,67
2023-01-10 14:15:00,61,83,126,116,84
2023-01-10 14:30:00,123,79,93,64,76
2023-01-10 14:45:00,119,118,128,91,119
2023-01-10 15:00:00,104,104,132,104,95
2023-01-10 15:15:00,92,124,107,66,128
2023-01-10 15:30:00,106,123,84,112,138
2023-01-10 15:45:00,105,93,100,110,96
2023-01-10 16:00:00,117,89,131,100,138
2023-01-10 16:15:00,128,103,82,114,127
2023-01-10 16:30:00,102,117,116,106,129
2023-01-10 16:45:00,99,78,138,112,117
2023-01-10 17:00:00,102,103,114,67,104
2023-01-10 17:15:00,92,136,91,92,130
2023-01-10 17:30:00,68,111,111,79,70
2023-01-10 17:45:00,105,105,71,92,126
2023-01-10 18:00:00,127,109,114,131,140
2023-01-10 18:15:00,113,139,85,106,140
2023-01-10 18:30:00,105,118,85,126,108
2023-01-10 18:45:00,82,124,121,115,108
2023-01-10 19:00:00,71,114,91,111,77
2023-01-10 19:15:00,95,112,108,106,93
2023-01-10 19:30:00,83,92,136,96,114
2023-01-10 19:45:00,64,71,151,112,82
2023-01-10 20:00:00,123,74,86,110,81
2023-01-10 20:15:00,101,127,117,125,117
2023-01-10 20:30:00,111,125,130,78,105
2023-01-10 20:45:00,105,102,86,117,111
2023-01-10 21:00:00,119,117,98,108,105
2023-01-10 21:15:00,124,92,64,70,130
2023-01-10 21:30:00,117,92,119,135,108
2023-01-10 21:45:00,102,102,128,113,116
2023-01-10 22:00:00,113,90,112,118,84
2023-01-10 22:15:00,118,123,107,118,85
2023-01-10 22:30:00,155,91,91,100,131
2023-01-10 22:45:00,53,132,102,90,81
2023-01-10 23:00:00,103,87,88,95,94
2023-01-10 23:15:00,110,108,120,116,101
2023-01-10 23:30:00,96,116,144,108,105
2023-01-10 23:45:00,103,117,94,122,123
2023-01-11 00:00:00,94,116,149,104,118
2023-01-11 00:15:00,118,83,115,112,97
2023-01-11 00:30:00,115,86,119,114,90
2023-01-11 00:45:00,114,139,86,106,95
2023-01-11 01:00:00,146,117,117,134,113
2023-01-11 01:15:00,73,123,133,128,102
2023-01-11 01:30:00,129,89,77,105,106
2023-01-11 01:45:00,132,101,92,123,123
2023-01-11 02:00:00,109,124,94,133,98
2023-01-11 02:15:00,107,106,46,136,109
2023-01-11 02:30:00,106,86,100,114,142
2023-01-11 02:45:00,89,90,87,127,109
2023-01-11 03:00:00,96,110,85,116,103
2023-01-11 03:15:00,119,95,138,97,113
2023-01-11 03:30:00,114,109,132,90,139
2023-01-11 03:45:00,107,88,101,117,127
2023-01-11 04:00:00,168,116,113,97,57
2023-01-11 04:15:00,93,120,92,117,114
2023-01-11 04:30:00,103,103,121,90,73
2023-01-11 04:45:00,73,130,121,78,112
2023-01-11 05:00:00,109,110,88,92,102
2023-01-11 05:15:00,135,116,101,124,110
2023-01-11 05:30:00,125,86,106,124,122
2023-01-11 05:45:00,85,142,65,104,127
2023-01-11 06:00:00,115,114,97,94,114
2023-01-11 06:15:00,111,123,132,134,148
2023-01-11 06:30:00,106,127,90,95,107
2023-01-11 06:45:00,97,109,109,104,128
2023-01-11 07:00:00,121,97,133,114,101
2023-01-11 07:15:00,72,124,130,126,109
2023-01-11 07:30:00,140,109,135,104,137
2023-01-11 07:45:00,94,76,143,124,110
2023-01-11 08:00:00,98,119,121,110,81
2023-01-11 08:15:00,108,97,96,118,87
2023-01-11 08:30:00,110,110,125,143,94
2023-01-11 08:45:00,115,84,140,111,112
2023-01-11 09:00:00,131,85,105,151,111
2023-01-11 09:15:00,153,82,92,130,133
2023-01-11 09:30:00,104,101,89,114,138
2023-01-11 09:45:00,124,119,109,110,94
2023-01-11 10:00:00,101,74,109,129,122
2023-01-11 10:15:00,113,73,159,153,129
2023-01-11 10:30:00,123,129,106,108,97
2023-01-11 10:45:00,91,134,80,137,98
2023-01-11 11:00:00,91,90,76,73,141
2023-01-11 11:15:00,126,118,100,102,111
2023-01-11 11:30:00,92,101,106,128,125
2023-01-11 11:45:00,101,73,140,104,81
2023-01-11 12:00:00,133,116,88,117,91
2023-01-11 12:15:00,112,81,123,91,110
2023-01-11 12:30:00,81,84,120,106,108
2023-01-11 12:45:00,94,91,92,120,106
2023-01-11 13:00:00,122,77,107,80,103
2023-01-11 13:15:00,89,126,97,142,124
2023-01-11 13:30:00,90,124,130,97,103
2023-01-11 13:45:00,121,107,126,105,117
2023-01-11 14:00:00,110,77,84,91,89
2023-01-11 14:15:00,108,107,83,114,78
2023-01-11 14:30:00,122,154,129,106,88
2023-01-11 14:45:00,81,125,132,103,82
2023-01-11 15:00:00,104,81,118,111,104
2023-01-11 15:15:00,134,138,94,105,113
2023-01-11 15:30:00,86,100,92,106,96
2023-01-11 15:45:00,132,123,132,127,97
2023-01-11 16:00:00,118,123,108,106,136
2023-01-11 16:15:00,87,149,106,114,101
2023-01-11 16:30:00,109,115,64,125,82
2023-01-11 16:45:00,85,121,64,123,114
2023-01-11 17:00:00,147,101,130,104,134
2023-01-11 17:15:00,93,126,95,110,94
2023-01-11 17:30:00,116,128,91,97,121
2023-01-11 17:45:00,101,102,116,128,108
2023-01-11 18:00:00,133,122,100,115,130
2023-01-11 18:15:00,113,62,173,160,122
2023-01-11 18:30:00,106,99,103,130,114
2023-01-11 18:45:00,109,116,96,109,120
2023-01-11 19:00:00,136,121,98,92,105
2023-01-11 19:15:00,138,125,120,117,85
2023-01-11 19:30:00,88,130,118,108,92
2023-01-11 19:45:00,161,119,64,84,115
2023-01-11 20:00:00,97,87,112,101,131
2023-01-11 20:15:00,120,92,88,89,102
2023-01-11 20:30:00,71,139,114,114,125
2023-01-11 20:45:00,126,83,108,94,144
2023-01-11 21:00:00,129,88,102,113,108
2023-01-11 21:15:00,102,132,104,132,85
2023-01-11 21:30:00,55,80,93,115,127
2023-01-11 21:45:00,105,103,90,122,118
2023-01-11 22:00:00,141,112,113,116,68
2023-01-11 22:15:00,97,94,86,106,108
2023-01-11 22:30:00,101,108,79,87,90
2023-01-11 22:45:00,142,123,81,68,118
2023-01-11 23:00:00,113,132,136,67,125
2023-01-11 23:15:00,113,117,110,106,108
2023-01-11 23:30:00,89,104,103,109,78
2023-01-11 23:45:00,119,88,145,93,44
2023-01-12 00:00:00,108,135,91,125,127
2023-01-12 00:15:00,123,127,121,120,111
2023-01-12 00:30:00,101,128,112,85,122
2023-01-12 00:45:00,105,125,134,109,114
2023-01-12 01:00:00,100,119,112,100,98
2023-01-12 01:15:00,90,127,113,122,91
2023-01-12 01:30:00,139,179,110,148,101
2023-01-12 01:45:00,78,106,101,97,58
2023-01-12 02:00:00,119,91,104,111,138
2023-01-12 02:15:00,154,116,118,105,139
2023-01-12 02:30:00,114,83,84,78,118
2023-01-12 02:45:00,125,130,128,107,105
2023-01-12 03:00:00,119,137,104,89,97
2023-01-12 03:15:00,126,102,86,107,101
2023-01-12 03:30:00,84,94,103,95,124
2023-01-12 03:45:00,84,134,112,110,116
2023-01-12 04:00:00,123,78,88,101,91
2023-01-12 04:15:00,108,128,135,94,63
2023-01-12 04:30:00,80,97,137,115,93
2023-01-12 04:45:00,103,111,82,66,84
2023-01-12 05:00:00,91,114,117,81,93
2023-01-12 05:15:00,109,168,110,117,118
2023-01-12 05:30:00,132,99,92,89,103
2023-01-12 05:45:00,123,52,107,128,136
2023-01-12 06:00:00,134,128,95,104,78
2023-01-12 06:15:00,95,121,93,94,63
2023-01-12 06:30:00,126,71,75,107,108
2023-01-12 06:45:00,104,104,138,129,98
2023-01-12 07:00:00,109,123,84,105,151
2023-01-12 07:15:00,134,113,103,130,114
2023-01-12 07:30:00,94,72,95,99,91
2023-01-12 07:45:00,90,102,109,111,103
2023-01-12 08:00:00,114,98,102,102,145
2023-01-12 08:15:00,129,99,146,120,131
2023-01-12 08:30:00,118,164,102,127,133
2023-01-12 08:45:00,113,145,99,100,97
2023-01-12 09:00:00,91,94,101,120,100
2023-01-12 09:15:00,137,132,110,88,131
2023-01-12 09:30:00,99,114,102,128,98
2023-01-12 09:45:00,159,109,119,87,94
2023-01-12 10:00:00,108,106,96,118,94
2023-01-12 10:15:00,85,149,111,83,122
2023-01-12 10:30:00,106,106,92,112,148
2023-01-12 10:45:00,87,69,109,126,98
2023-01-12 11:00:00,116,87,75,119,97
2023-01-12 11:15:00,91,119,102,62,152
2023-01-12 11:30:00,75,84,105,81,159
2023-01-12 11:45:00,151,97,107,114,97
2023-01-12 12:00:00,106,114,99,125,94
2023-01-12 12:15:00,147,92,131,124,126
2023-01-12 12:30:00,95,89,129,71,137
2023-01-12 12:45:00,111,92,112,134,146
2023-01-12 13:00:00,74,120,110,121,104
2023-01-12 13:15:00,109,85,95,98,71
2023-01-12 13:30:00,111,75,61,107,112
2023-01-12 13:45:00,70,121,120,126,110
2023-01-12 14:00:00,140,108,100,86,92
2023-01-12 14:15:00,106,97,140,78,138
2023-01-12 14:30:00,133,101,113,117,99
2023-01-12 14:45:00,95,124,83,133,101
2023-01-12 15:00:00,156,91,118,90,121
2023-01-12 15:15:00,113,104,132,117,95
2023-01-12 15:30:00,99,118,100,110,124
2023-01-12 15:45:00,125,101,104,86,63
2023-01-12 16:00:00,104,131,124,90,97
2023-01-12 16:15:00,107,117,118,106,120
2023-01-12 16:30:00,141,124,127,130,130
2023-01-12 16:45:00,114,118,129,100,148
2023-01-12 17:00:00,130,142,141,122,147
2023-01-12 17:15:00,109,63,113,122,128
2023-01-12 17:30:00,103,134,112,138,103
2023-01-12 17:45:00,129,74,124,124,101
2023-01-12 18:00:00,115,111,81,100,80
2023-01-12 18:15:00,118,106,91,98,92
2023-01-12 18:30:00,89,141,69,116,83
2023-01-12 18:45:00,115,104,122,129,106
2023-01-12 19:00:00,125,105,95,108,110
2023-01-12 19:15:00,118,103,92,71,97
2023-01-12 19:30:00,155,113,104,102,73
2023-01-12 19:45:00,92,134,88,121,123
2023-01-12 20:00:00,121,132,116,144,114
2023-01-12 20:15:00,90,135,98,99,134
2023-01-12 20:30:00,122,123,107,94,112
2023-01-12 20:45:00,93,133,99,100,101
2023-01-12 21:00:00,126,129,111,85,104
2023-01-12 21:15:00,134,110,82,116,93
2023-01-12 21:30:00,117,56,91,101,102
2023-01-12 21:45:00,122,87,138,123,136
2023-01-12 22:00:00,162,108,72,151,125
2023-01-12 22:15:00,103,103,152,155,99
2023-01-12 22:30:00,144,82,92,100,131
2023-01-12 22:45:00,136,87,99,112,125
2023-01-12 23:00:00,96,95,96,129,137
2023-01-12 23:15:00,120,85,113,87,105
2023-01-12 23:30:00,117,104,95,107,121
2023-01-12 23:45:00,114,92,114,150,112
2023-01-13 00:00:00,93,107,114,112,94
2023-01-13 00:15:00,112,135,135,103,108
2023-01-13 00:30:00,105,132,116,108,140
2023-01-13 00:45:00,149,135,111,93,133
2023-01-13 01:00:00,95,105,145,77,99
2023-01-13 01:15:00,134,112,103,110,102
2023-01-13 01:30:00,136,114,103,119,76
2023-01-13 01:45:00,132,127,99,124,93
2023-01-13 02:00:00,109,76,95,102,121
2023-01-13 02:15:00,99,137,111,111,109
2023-01-13 02:30:00,130,117,107,127,109
2023-01-13 02:45:00,114,115,143,102,100
2023-01-13 03:00:00,109,110,97,104,147
2023-01-13 03:15:00,116,128,99,113,125
2023-01-13 03:30:00,126,130,57,92,121
2023-01-13 03:45:00,74,87,102,90,115
2023-01-13 04:00:00,127,99,99,104,100
2023-01-13 04:15:00,91,106,98,143,121
2023-01-13 04:30:00,126,97,142,73,99
2023-01-13 04:45:00,83,124,115,140,100
2023-01-13 05:00:00,108,132,118,131,117
2023-01-13 05:15:00,124,122,126,128,84
2023-01-13 05:30:00,111,136,88,106,113
2023-01-13 05:45:00,164,139,105,107,88
2023-01-13 06:00:00,116,111,148,124,121
2023-01-13 06:15:00,107,43,99,114,75
2023-01-13 06:30:00,132,108,106,99,134
2023-01-13 06:45:00,68,105,137,87,113
2023-01-13 07:00:00,113,105,93,117,110
